age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
29.0,State-gov,33798,Some-college,,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
59.0,Private,226922,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,,30.0,United-States,<=50K
60.0,Private,206339,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,273230,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,50.0,United-States,>50K
24.0,Private,86065,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Female,,0.0,40.0,Mexico,<=50K
53.0,Private,169846,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,,0.0,40.0,United-States,>50K
28.0,Private,129460,10th,6.0,Widowed,Adm-clerical,Unmarried,White,Female,,2238.0,35.0,United-States,<=50K
28.0,Private,142264,9th,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,,0.0,50.0,Dominican-Republic,<=50K
42.0,Private,192712,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,,25.0,United-States,<=50K
67.0,Self-emp-not-inc,179285,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,<=50K
22.0,Private,117747,Some-college,,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,Vietnam,<=50K
59.0,Private,151977,10th,6.0,Separated,Priv-house-serv,Not-in-family,Black,Female,0.0,,30.0,United-States,<=50K
45.0,Self-emp-not-inc,162923,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
42.0,State-gov,202011,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
,Private,56915,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Private,298695,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
55.0,Local-gov,135439,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,48.0,United-States,<=50K
45.0,Local-gov,148254,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
20.0,Private,167787,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
23.0,Private,234302,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,,0.0,40.0,United-States,<=50K
20.0,Private,333843,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,,0.0,40.0,United-States,<=50K
36.0,Private,218015,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
21.0,Private,363192,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,123983,Some-college,10.0,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,63.0,South,<=50K
25.0,Private,141706,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,30673,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
38.0,Private,104094,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,283613,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,43.0,United-States,<=50K
33.0,Private,150154,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,143589,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
45.0,Private,248993,HS-grad,9.0,Married-spouse-absent,Farming-fishing,Other-relative,Black,Male,0.0,0.0,,United-States,<=50K
31.0,Private,196025,Doctorate,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,60.0,China,<=50K
,Private,203776,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
62.0,Local-gov,180162,9th,5.0,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,,United-States,<=50K
29.0,Private,40295,HS-grad,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,29696,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,194243,Prof-school,15.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,,United-States,<=50K
,Private,194908,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,87282,Assoc-voc,11.0,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
,Private,86111,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
26.0,Private,121040,Assoc-acdm,12.0,Never-married,Exec-managerial,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,126568,Bachelors,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,33.0,United-States,<=50K
50.0,Private,269095,Bachelors,,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K
38.0,Local-gov,30509,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,,United-States,<=50K
37.0,Self-emp-not-inc,205359,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,15.0,United-States,<=50K
19.0,Private,389942,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,279472,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,,0.0,48.0,United-States,>50K
32.0,Private,188246,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,,40.0,United-States,<=50K
41.0,Private,49797,Some-college,10.0,Separated,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Local-gov,190290,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,56.0,United-States,<=50K
47.0,Private,379118,7th-8th,,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,60.0,United-States,>50K
58.0,Private,183893,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
18.0,Private,126021,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
29.0,Local-gov,177398,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
53.0,Private,223696,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,0.0,0.0,56.0,Dominican-Republic,<=50K
28.0,Private,265628,Assoc-voc,11.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
56.0,Private,365050,7th-8th,4.0,Never-married,Farming-fishing,Unmarried,Black,Female,0.0,0.0,20.0,United-States,<=50K
52.0,Private,195635,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2051.0,,United-States,<=50K
24.0,Private,217226,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,,0.0,30.0,United-States,<=50K
56.0,Private,235205,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,128814,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K
23.0,Private,235853,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
74.0,Self-emp-not-inc,109101,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
36.0,Private,126946,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Local-gov,138575,HS-grad,,Never-married,Protective-serv,Unmarried,White,Male,0.0,0.0,56.0,United-States,<=50K
38.0,State-gov,103925,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,2036.0,0.0,20.0,United-States,<=50K
64.0,Private,236341,5th-6th,3.0,Widowed,Other-service,Not-in-family,Black,Female,0.0,0.0,,United-States,<=50K
28.0,Private,120475,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,,20.0,United-States,<=50K
34.0,Private,118551,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
44.0,Private,378251,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,38.0,United-States,<=50K
33.0,Private,170651,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,,0.0,40.0,United-States,<=50K
24.0,Private,22201,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Thailand,<=50K
51.0,Private,104748,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
46.0,Private,110794,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
49.0,Private,250733,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,46.0,United-States,<=50K
32.0,Local-gov,157887,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,State-gov,117927,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Private,294395,Masters,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,161016,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,,32.0,United-States,<=50K
22.0,Private,123876,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,,20.0,United-States,<=50K
45.0,Private,358886,12th,,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407.0,0.0,50.0,United-States,<=50K
38.0,Private,225707,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,Cuba,>50K
29.0,Private,170301,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,2829.0,0.0,40.0,United-States,<=50K
27.0,Private,232954,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
40.0,State-gov,174283,Doctorate,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,50.0,United-States,>50K
49.0,Private,165953,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1902.0,,United-States,<=50K
37.0,Private,131463,10th,6.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,33.0,United-States,<=50K
31.0,Private,169002,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
45.0,Self-emp-not-inc,91044,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
,Private,279183,Some-college,10.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
21.0,Private,155818,HS-grad,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
22.0,Local-gov,50065,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,,35.0,United-States,<=50K
48.0,Self-emp-inc,88564,Some-college,,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
40.0,Private,119101,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
,Self-emp-not-inc,118523,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,267107,5th-6th,,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,45.0,Italy,<=50K
32.0,Private,51150,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
48.0,Private,316101,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,,0.0,40.0,United-States,<=50K
26.0,Private,67257,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,,55.0,United-States,<=50K
29.0,State-gov,214284,Masters,14.0,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,,0.0,20.0,Taiwan,<=50K
85.0,Self-emp-not-inc,166027,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
20.0,Private,203240,9th,5.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,32.0,United-States,<=50K
59.0,Self-emp-not-inc,148526,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,278720,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
43.0,Private,96483,HS-grad,9.0,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,South,<=50K
37.0,Private,233490,HS-grad,,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Private,178922,9th,5.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
39.0,Local-gov,45607,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,56.0,United-States,<=50K
26.0,Private,90980,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
56.0,Private,172364,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,<=50K
51.0,Local-gov,319054,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,60.0,United-States,<=50K
,Private,35305,7th-8th,4.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,7.0,United-States,<=50K
34.0,State-gov,221966,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,,45.0,United-States,<=50K
,Private,213412,Bachelors,13.0,Never-married,Tech-support,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Local-gov,102442,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,>50K
45.0,Local-gov,206459,Masters,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
,Private,188161,HS-grad,9.0,Separated,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
43.0,Private,96102,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
56.0,Private,121362,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
54.0,Private,53833,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
43.0,State-gov,227910,Assoc-voc,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
47.0,Private,184005,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,,0.0,45.0,United-States,<=50K
53.0,Self-emp-not-inc,311020,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,,United-States,<=50K
,Private,199058,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
55.0,Local-gov,166502,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,,45.0,United-States,<=50K
42.0,Private,158555,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,216181,Some-college,,Never-married,Sales,Own-child,White,Male,0.0,0.0,36.0,Iran,<=50K
24.0,Private,204935,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
26.0,Private,177951,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
37.0,Federal-gov,448337,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,,United-States,<=50K
74.0,Private,211075,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,>50K
20.0,Private,515797,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,129761,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
60.0,Private,145493,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
37.0,Self-emp-not-inc,31670,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,,United-States,<=50K
41.0,Self-emp-not-inc,170214,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2179.0,,United-States,<=50K
39.0,Federal-gov,110622,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,,Philippines,<=50K
36.0,Private,280440,Assoc-acdm,12.0,Never-married,Tech-support,Unmarried,White,Female,0.0,,45.0,United-States,<=50K
41.0,Private,183850,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,,50.0,United-States,<=50K
45.0,Private,183786,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,,35.0,United-States,<=50K
24.0,Private,222993,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,87653,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
24.0,Private,280134,10th,6.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,49.0,El-Salvador,<=50K
23.0,Private,152328,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,213902,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,,40.0,Mexico,<=50K
30.0,Private,39150,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,40.0,United-States,<=50K
28.0,Self-emp-inc,115705,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Private,160728,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
50.0,Self-emp-not-inc,89737,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
38.0,Self-emp-not-inc,163204,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,25.0,United-States,<=50K
,Private,244605,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3908.0,0.0,40.0,United-States,<=50K
24.0,Private,199444,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
,Private,196963,7th-8th,4.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
31.0,Local-gov,189269,HS-grad,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,309212,HS-grad,9.0,Divorced,Priv-house-serv,Not-in-family,White,Female,,0.0,25.0,United-States,<=50K
43.0,Private,112131,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,245090,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,Nicaragua,<=50K
37.0,Local-gov,117760,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,<=50K
33.0,Private,285131,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,286989,Preschool,1.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
42.0,Private,99373,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
17.0,Private,331552,12th,8.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,,30.0,United-States,<=50K
47.0,Private,109089,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
64.0,Self-emp-not-inc,253296,HS-grad,9.0,Widowed,Other-service,Other-relative,White,Female,,0.0,40.0,United-States,<=50K
28.0,Private,130856,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,>50K
20.0,Private,38455,10th,,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,278151,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Private,530099,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,55.0,United-States,>50K
39.0,Private,401832,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,48.0,United-States,<=50K
34.0,Private,167781,HS-grad,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
,Private,246440,11th,7.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
